Resource,Path,Git Org,Git Repository,Misconfigurations,Severity,Policy title,Guideline
ClusterRoleBinding.default.my-release-kiam-server-read,/bitnami-successful/kiam-manifest.yaml,cli_repo,bitnami-successful,,,,
ClusterRoleBinding.default.my-release-kiam-server-write,/bitnami-successful/kiam-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.kiam.my-release-kiam-server,/bitnami-successful/kiam-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.argo-cd.my-release-redis-master,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.argo-cd.my-release-argo-cd-argocd-app-controller,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.argo-cd.my-release-argo-cd-argocd-repo-server,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.argo-cd.my-release-argo-cd-argocd-server,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.argo-cd.my-release-redis,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.argo-cd.argocd-secret,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.argo-cd.my-release-redis-configuration,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.argo-cd.my-release-redis-health,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.argo-cd.my-release-redis-scripts,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.argo-cd.argocd-cm,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.argo-cd.argocd-gpg-keys-cm,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.argo-cd.argocd-rbac-cm,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.argo-cd.argocd-tls-certs-cm,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ClusterRoleBinding.default.my-release-argo-cd-argo-cd-app-controller,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ClusterRoleBinding.default.my-release-argo-cd-argo-cd-server,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Role.argo-cd.my-release-argo-cd-app-controller,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Role.argo-cd.my-release-argo-cd-repo-server,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Role.argo-cd.my-release-argo-cd-server,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
RoleBinding.argo-cd.my-release-argo-cd-app-controller,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
RoleBinding.argo-cd.my-release-argo-cd-repo-server,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
RoleBinding.argo-cd.my-release-argo-cd-server,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.argo-cd.my-release-redis-headless,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.argo-cd.my-release-redis-master,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.argo-cd.my-release-argo-cd-app-controller,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.argo-cd.my-release-argo-cd-repo-server,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.argo-cd.my-release-argo-cd-server,/bitnami-successful/argo-cd-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.external-dns.my-release-external-dns,/bitnami-successful/external-dns-manifest.yaml,cli_repo,bitnami-successful,,,,
ClusterRole.default.my-release-external-dns-external-dns,/bitnami-successful/external-dns-manifest.yaml,cli_repo,bitnami-successful,,,,
ClusterRoleBinding.default.my-release-external-dns-external-dns,/bitnami-successful/external-dns-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.external-dns.my-release-external-dns,/bitnami-successful/external-dns-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.mediawiki.my-release-mariadb,/bitnami-successful/mediawiki-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.mediawiki.my-release-mediawiki,/bitnami-successful/mediawiki-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.mediawiki.my-release-mariadb,/bitnami-successful/mediawiki-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.mediawiki.my-release-mediawiki,/bitnami-successful/mediawiki-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.mediawiki.my-release-mariadb,/bitnami-successful/mediawiki-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.mediawiki.my-release-mariadb,/bitnami-successful/mediawiki-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.mediawiki.my-release-mediawiki,/bitnami-successful/mediawiki-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.node-exporter.my-release-node-exporter,/bitnami-successful/node-exporter-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.node-exporter.my-release-node-exporter,/bitnami-successful/node-exporter-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.nginx.my-release-nginx,/bitnami-successful/nginx-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.nginx.my-release-nginx-tls,/bitnami-successful/nginx-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.nginx.my-release-nginx,/bitnami-successful/nginx-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.rabbitmq.my-release-rabbitmq,/bitnami-successful/rabbitmq-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.rabbitmq.my-release-rabbitmq-config,/bitnami-successful/rabbitmq-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.rabbitmq.my-release-rabbitmq,/bitnami-successful/rabbitmq-manifest.yaml,cli_repo,bitnami-successful,,,,
Role.rabbitmq.my-release-rabbitmq-endpoint-reader,/bitnami-successful/rabbitmq-manifest.yaml,cli_repo,bitnami-successful,,,,
RoleBinding.rabbitmq.my-release-rabbitmq-endpoint-reader,/bitnami-successful/rabbitmq-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.rabbitmq.my-release-rabbitmq-headless,/bitnami-successful/rabbitmq-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.rabbitmq.my-release-rabbitmq,/bitnami-successful/rabbitmq-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.redis.my-release-redis-master,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.redis.my-release-redis-replica,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.redis.my-release-redis,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.redis.my-release-redis-configuration,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.redis.my-release-redis-health,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.redis.my-release-redis-scripts,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.redis.my-release-redis-headless,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.redis.my-release-redis-master,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.redis.my-release-redis-replicas,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.nginx-ingress-controller.my-release-nginx-ingress-controller-default-backend,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,,,,
ClusterRole.default.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,,,,
ClusterRoleBinding.default.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,,,,
Role.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,,,,
RoleBinding.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.nginx-ingress-controller.my-release-nginx-ingress-controller-default-backend,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.jaeger.my-release-cassandra,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.jaeger.my-release-cassandra,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.jaeger.my-release-cassandra-metrics-conf,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.jaeger.my-release-cassandra-headless,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.jaeger.my-release-cassandra,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.mariadb-galera.my-release-mariadb-galera,/bitnami-successful/mariadb-galera-manifest.yaml,cli_repo,bitnami-successful,,,,
Secret.mariadb-galera.my-release-mariadb-galera,/bitnami-successful/mariadb-galera-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.mariadb-galera.my-release-mariadb-galera-configuration,/bitnami-successful/mariadb-galera-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.mariadb-galera.my-release-mariadb-galera-headless,/bitnami-successful/mariadb-galera-manifest.yaml,cli_repo,bitnami-successful,,,,
Service.mariadb-galera.my-release-mariadb-galera,/bitnami-successful/mariadb-galera-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.grafana-tempo.my-release-memcached,/bitnami-successful/grafana-tempo-manifest.yaml,cli_repo,bitnami-successful,,,,
ServiceAccount.grafana-tempo.my-release-grafana-tempo,/bitnami-successful/grafana-tempo-manifest.yaml,cli_repo,bitnami-successful,,,,
ConfigMap.grafana-tempo.my-release-grafana-tempo-overrides,/bitnami-successful/grafana-tempo-manifest.yaml,cli_repo,bitnami-successful,,,,
